Date,Close,Date,High,Date,Low,Date,Open
21/09/2020 16:00:00,83.18,21/09/2020 16:00:00,83.76,21/09/2020 16:00:00,80.54,21/09/2020 16:00:00,81.33
22/09/2020 16:00:00,86.88,22/09/2020 16:00:00,87.12,22/09/2020 16:00:00,83.07,22/09/2020 16:00:00,84.01
23/09/2020 16:00:00,86.71,23/09/2020 16:00:00,88.69,23/09/2020 16:00:00,86,23/09/2020 16:00:00,87
24/09/2020 16:00:00,85.39,24/09/2020 16:00:00,86.73,24/09/2020 16:00:00,84.1,24/09/2020 16:00:00,86
25/09/2020 16:00:00,87.2,25/09/2020 16:00:00,87.38,25/09/2020 16:00:00,84.58,25/09/2020 16:00:00,85.25
28/09/2020 16:00:00,87.91,28/09/2020 16:00:00,89.52,28/09/2020 16:00:00,87.55,28/09/2020 16:00:00,88.09
29/09/2020 16:00:00,88.62,29/09/2020 16:00:00,89.15,29/09/2020 16:00:00,87.1,29/09/2020 16:00:00,87.92
30/09/2020 16:00:00,90.7,30/09/2020 16:00:00,91.83,30/09/2020 16:00:00,89.17,30/09/2020 16:00:00,89.36
01/10/2020 16:00:00,95.61,01/10/2020 16:00:00,96.09,01/10/2020 16:00:00,91.31,01/10/2020 16:00:00,91.84
02/10/2020 16:00:00,91.55,02/10/2020 16:00:00,94.49,02/10/2020 16:00:00,90.87,02/10/2020 16:00:00,93.5
05/10/2020 16:00:00,91.84,05/10/2020 16:00:00,93.45,05/10/2020 16:00:00,90.17,05/10/2020 16:00:00,92.22
06/10/2020 16:00:00,93.22,06/10/2020 16:00:00,94.47,06/10/2020 16:00:00,91.46,06/10/2020 16:00:00,92.2
07/10/2020 16:00:00,96.07,07/10/2020 16:00:00,96.36,07/10/2020 16:00:00,93.91,07/10/2020 16:00:00,94.54
08/10/2020 16:00:00,97.07,08/10/2020 16:00:00,97.38,08/10/2020 16:00:00,95.54,08/10/2020 16:00:00,96.85
09/10/2020 16:00:00,98.99,09/10/2020 16:00:00,99.67,09/10/2020 16:00:00,97.56,09/10/2020 16:00:00,97.57
12/10/2020 16:00:00,99.18,12/10/2020 16:00:00,100.12,12/10/2020 16:00:00,98.13,12/10/2020 16:00:00,99.72
13/10/2020 16:00:00,101.75,13/10/2020 16:00:00,101.87,13/10/2020 16:00:00,98.6,13/10/2020 16:00:00,99
14/10/2020 16:00:00,101.42,14/10/2020 16:00:00,103.71,14/10/2020 16:00:00,100.17,14/10/2020 16:00:00,102
15/10/2020 16:00:00,105.86,15/10/2020 16:00:00,106.55,15/10/2020 16:00:00,99,15/10/2020 16:00:00,100.05
16/10/2020 16:00:00,109.16,16/10/2020 16:00:00,109.74,16/10/2020 16:00:00,105.77,16/10/2020 16:00:00,107.51
19/10/2020 16:00:00,107.62,19/10/2020 16:00:00,113,19/10/2020 16:00:00,107.43,19/10/2020 16:00:00,109.78
20/10/2020 16:00:00,106.07,20/10/2020 16:00:00,109.34,20/10/2020 16:00:00,105.27,20/10/2020 16:00:00,108.41
21/10/2020 16:00:00,103.26,21/10/2020 16:00:00,107.62,21/10/2020 16:00:00,103.06,21/10/2020 16:00:00,106.69
22/10/2020 16:00:00,103.64,22/10/2020 16:00:00,105.49,22/10/2020 16:00:00,102.67,22/10/2020 16:00:00,104.17
23/10/2020 16:00:00,102.91,23/10/2020 16:00:00,104.72,23/10/2020 16:00:00,102.16,23/10/2020 16:00:00,104.2
26/10/2020 16:00:00,101.93,26/10/2020 16:00:00,103.32,26/10/2020 16:00:00,100.51,26/10/2020 16:00:00,102
27/10/2020 16:00:00,101.05,27/10/2020 16:00:00,102.56,27/10/2020 16:00:00,100.6,27/10/2020 16:00:00,102.21
28/10/2020 16:00:00,102,28/10/2020 16:00:00,102.8,28/10/2020 16:00:00,99.09,28/10/2020 16:00:00,100
29/10/2020 16:00:00,103.4,29/10/2020 16:00:00,104.12,29/10/2020 16:00:00,101.75,29/10/2020 16:00:00,102.85
30/10/2020 16:00:00,98.9,30/10/2020 16:00:00,103.43,30/10/2020 16:00:00,98.01,30/10/2020 16:00:00,103.01
02/11/2020 16:00:00,97.95,02/11/2020 16:00:00,101.32,02/11/2020 16:00:00,96.66,02/11/2020 16:00:00,99.67
03/11/2020 16:00:00,101.68,03/11/2020 16:00:00,101.98,03/11/2020 16:00:00,97.72,03/11/2020 16:00:00,97.92
04/11/2020 16:00:00,105.05,04/11/2020 16:00:00,107.41,04/11/2020 16:00:00,103,04/11/2020 16:00:00,103.01
05/11/2020 16:00:00,108.5,05/11/2020 16:00:00,110.4,05/11/2020 16:00:00,105.71,05/11/2020 16:00:00,106.07
06/11/2020 16:00:00,122.59,06/11/2020 16:00:00,127.49,06/11/2020 16:00:00,116,06/11/2020 16:00:00,116.01
09/11/2020 16:00:00,124.26,09/11/2020 16:00:00,128.39,09/11/2020 16:00:00,121.27,09/11/2020 16:00:00,126.51
10/11/2020 16:00:00,119,10/11/2020 16:00:00,125.18,10/11/2020 16:00:00,116.8,10/11/2020 16:00:00,123.01
11/11/2020 16:00:00,118.3,11/11/2020 16:00:00,121.77,11/11/2020 16:00:00,117.58,11/11/2020 16:00:00,119.42
12/11/2020 16:00:00,118.15,12/11/2020 16:00:00,119.59,12/11/2020 16:00:00,117,12/11/2020 16:00:00,118.01
13/11/2020 16:00:00,120.98,13/11/2020 16:00:00,121.2,13/11/2020 16:00:00,117.36,13/11/2020 16:00:00,119.05
16/11/2020 16:00:00,119.33,16/11/2020 16:00:00,122.1,16/11/2020 16:00:00,117.7,16/11/2020 16:00:00,122.1
17/11/2020 16:00:00,119.05,17/11/2020 16:00:00,119.55,17/11/2020 16:00:00,116.62,17/11/2020 16:00:00,118.44
18/11/2020 16:00:00,119.83,18/11/2020 16:00:00,121.85,18/11/2020 16:00:00,118.98,18/11/2020 16:00:00,119.64
19/11/2020 16:00:00,123.1,19/11/2020 16:00:00,124.46,19/11/2020 16:00:00,119.41,19/11/2020 16:00:00,119.66
20/11/2020 16:00:00,124.81,20/11/2020 16:00:00,125.45,20/11/2020 16:00:00,121.81,20/11/2020 16:00:00,124.19
23/11/2020 16:00:00,126.5,23/11/2020 16:00:00,127.22,23/11/2020 16:00:00,123.14,23/11/2020 16:00:00,126.29
24/11/2020 16:00:00,127.49,24/11/2020 16:00:00,130.41,24/11/2020 16:00:00,126.01,24/11/2020 16:00:00,127.54
25/11/2020 16:00:00,127.74,25/11/2020 16:00:00,128.23,25/11/2020 16:00:00,125.29,25/11/2020 16:00:00,127.68
27/11/2020 13:00:00,125.55,27/11/2020 13:00:00,128.7,27/11/2020 13:00:00,124.2,27/11/2020 13:00:00,128.7
30/11/2020 16:00:00,125.69,30/11/2020 16:00:00,127.39,30/11/2020 16:00:00,123.36,30/11/2020 16:00:00,126.89
01/12/2020 16:00:00,125.26,01/12/2020 16:00:00,127.4,01/12/2020 16:00:00,124.29,01/12/2020 16:00:00,127.03
02/12/2020 16:00:00,123.92,02/12/2020 16:00:00,124.5,02/12/2020 16:00:00,122.59,02/12/2020 16:00:00,124.29
03/12/2020 16:00:00,123.85,03/12/2020 16:00:00,126.62,03/12/2020 16:00:00,123.42,03/12/2020 16:00:00,123.92
04/12/2020 16:00:00,124.18,04/12/2020 16:00:00,124.93,04/12/2020 16:00:00,123.15,04/12/2020 16:00:00,123.85
07/12/2020 16:00:00,122.79,07/12/2020 16:00:00,126,07/12/2020 16:00:00,122.45,07/12/2020 16:00:00,124.99
08/12/2020 16:00:00,125.56,08/12/2020 16:00:00,125.74,08/12/2020 16:00:00,122.36,08/12/2020 16:00:00,122.37
09/12/2020 16:00:00,123.19,09/12/2020 16:00:00,128.88,09/12/2020 16:00:00,121.68,09/12/2020 16:00:00,125.22
10/12/2020 16:00:00,125.48,10/12/2020 16:00:00,126.25,10/12/2020 16:00:00,121.1,10/12/2020 16:00:00,122.02
11/12/2020 16:00:00,123.12,11/12/2020 16:00:00,127.58,11/12/2020 16:00:00,122.55,11/12/2020 16:00:00,126.06
14/12/2020 16:00:00,127.24,14/12/2020 16:00:00,129.8,14/12/2020 16:00:00,124.5,14/12/2020 16:00:00,124.5
15/12/2020 16:00:00,128.81,15/12/2020 16:00:00,129.36,15/12/2020 16:00:00,126.71,15/12/2020 16:00:00,129.13
16/12/2020 16:00:00,119.94,16/12/2020 16:00:00,127.9,16/12/2020 16:00:00,119.05,16/12/2020 16:00:00,127.13
17/12/2020 16:00:00,120.75,17/12/2020 16:00:00,122.81,17/12/2020 16:00:00,118.53,17/12/2020 16:00:00,119.81
18/12/2020 16:00:00,125.34,18/12/2020 16:00:00,125.8,18/12/2020 16:00:00,121.55,18/12/2020 16:00:00,121.7
21/12/2020 16:00:00,127.87,21/12/2020 16:00:00,128.23,21/12/2020 16:00:00,124.51,21/12/2020 16:00:00,126.12
22/12/2020 16:00:00,128.5,22/12/2020 16:00:00,131.63,22/12/2020 16:00:00,126.38,22/12/2020 16:00:00,127.58
23/12/2020 16:00:00,131.83,23/12/2020 16:00:00,134.73,23/12/2020 16:00:00,129.04,23/12/2020 16:00:00,129.04
24/12/2020 13:00:00,130.75,24/12/2020 13:00:00,132.46,24/12/2020 13:00:00,129.31,24/12/2020 13:00:00,132
28/12/2020 16:00:00,125.16,28/12/2020 16:00:00,133.49,28/12/2020 16:00:00,125.15,28/12/2020 16:00:00,132.5
29/12/2020 16:00:00,123.33,29/12/2020 16:00:00,126.61,29/12/2020 16:00:00,120.85,29/12/2020 16:00:00,126
30/12/2020 16:00:00,123.88,30/12/2020 16:00:00,126.46,30/12/2020 16:00:00,123.57,30/12/2020 16:00:00,123.95
31/12/2020 16:00:00,122.53,31/12/2020 16:00:00,123.88,31/12/2020 16:00:00,121.3,31/12/2020 16:00:00,123.88
04/01/2021 16:00:00,116.85,04/01/2021 16:00:00,123.39,04/01/2021 16:00:00,115.57,04/01/2021 16:00:00,123.01
05/01/2021 16:00:00,122.3,05/01/2021 16:00:00,122.54,05/01/2021 16:00:00,116.01,05/01/2021 16:00:00,116.41
06/01/2021 16:00:00,121.69,06/01/2021 16:00:00,123.07,06/01/2021 16:00:00,118.44,06/01/2021 16:00:00,122.22
07/01/2021 16:00:00,124.57,07/01/2021 16:00:00,125.05,07/01/2021 16:00:00,121.04,07/01/2021 16:00:00,121.82
08/01/2021 16:00:00,125.36,08/01/2021 16:00:00,128.28,08/01/2021 16:00:00,123.6,08/01/2021 16:00:00,124.89
11/01/2021 16:00:00,124.84,11/01/2021 16:00:00,127.87,11/01/2021 16:00:00,123.6,11/01/2021 16:00:00,125.18
12/01/2021 16:00:00,135,12/01/2021 16:00:00,135.05,12/01/2021 16:00:00,126.36,12/01/2021 16:00:00,126.36
13/01/2021 16:00:00,145.26,13/01/2021 16:00:00,146.06,13/01/2021 16:00:00,135.25,13/01/2021 16:00:00,136.67
14/01/2021 16:00:00,149.64,14/01/2021 16:00:00,152,14/01/2021 16:00:00,145.41,14/01/2021 16:00:00,146.09
15/01/2021 16:00:00,150.77,15/01/2021 16:00:00,166.49,15/01/2021 16:00:00,150,15/01/2021 16:00:00,161.9
19/01/2021 16:00:00,159.36,19/01/2021 16:00:00,159.85,19/01/2021 16:00:00,154,19/01/2021 16:00:00,154.83
20/01/2021 16:00:00,164.56,20/01/2021 16:00:00,168.48,20/01/2021 16:00:00,162.41,20/01/2021 16:00:00,162.74
21/01/2021 16:00:00,162.54,21/01/2021 16:00:00,168.4,21/01/2021 16:00:00,161.71,21/01/2021 16:00:00,168.03
22/01/2021 16:00:00,170.26,22/01/2021 16:00:00,171.73,22/01/2021 16:00:00,160.85,22/01/2021 16:00:00,161.08
25/01/2021 16:00:00,174.54,25/01/2021 16:00:00,177.71,25/01/2021 16:00:00,168.03,25/01/2021 16:00:00,173.46
26/01/2021 16:00:00,176.65,26/01/2021 16:00:00,180.69,26/01/2021 16:00:00,175.25,26/01/2021 16:00:00,176.52
27/01/2021 16:00:00,170.04,27/01/2021 16:00:00,176.65,27/01/2021 16:00:00,168.41,27/01/2021 16:00:00,171.72
28/01/2021 16:00:00,163.97,28/01/2021 16:00:00,176.6,28/01/2021 16:00:00,162.57,28/01/2021 16:00:00,166.37
29/01/2021 16:00:00,164.16,29/01/2021 16:00:00,168.97,29/01/2021 16:00:00,160.3,29/01/2021 16:00:00,161.6
01/02/2021 16:00:00,166.15,01/02/2021 16:00:00,168,01/02/2021 16:00:00,163.37,01/02/2021 16:00:00,167.13
02/02/2021 16:00:00,166.53,02/02/2021 16:00:00,171.95,02/02/2021 16:00:00,165.01,02/02/2021 16:00:00,171.62
03/02/2021 16:00:00,167.55,03/02/2021 16:00:00,169.06,03/02/2021 16:00:00,163.86,03/02/2021 16:00:00,167.85
04/02/2021 16:00:00,175.34,04/02/2021 16:00:00,175.57,04/02/2021 16:00:00,166.03,04/02/2021 16:00:00,169.8
05/02/2021 16:00:00,177.18,05/02/2021 16:00:00,178.52,05/02/2021 16:00:00,172.97,05/02/2021 16:00:00,178.22
08/02/2021 16:00:00,182.39,08/02/2021 16:00:00,182.48,08/02/2021 16:00:00,176.52,08/02/2021 16:00:00,180
09/02/2021 16:00:00,183.16,09/02/2021 16:00:00,184.89,09/02/2021 16:00:00,180.24,09/02/2021 16:00:00,180.24
10/02/2021 16:00:00,187.98,10/02/2021 16:00:00,190.04,10/02/2021 16:00:00,182.16,10/02/2021 16:00:00,185
11/02/2021 16:00:00,203.51,11/02/2021 16:00:00,212.37,11/02/2021 16:00:00,189.64,11/02/2021 16:00:00,190
12/02/2021 16:00:00,195.54,12/02/2021 16:00:00,202.46,12/02/2021 16:00:00,194.81,12/02/2021 16:00:00,202
16/02/2021 16:00:00,175.93,16/02/2021 16:00:00,198.88,16/02/2021 16:00:00,175.92,16/02/2021 16:00:00,198.23
17/02/2021 16:00:00,178.38,17/02/2021 16:00:00,180.89,17/02/2021 16:00:00,175,17/02/2021 16:00:00,177.17
18/02/2021 16:00:00,173.75,18/02/2021 16:00:00,178.38,18/02/2021 16:00:00,171.13,18/02/2021 16:00:00,176.21
19/02/2021 16:00:00,177,19/02/2021 16:00:00,180.99,19/02/2021 16:00:00,175.99,19/02/2021 16:00:00,176.38
22/02/2021 16:00:00,170,22/02/2021 16:00:00,180,22/02/2021 16:00:00,168.95,22/02/2021 16:00:00,177.15
23/02/2021 16:00:00,169.14,23/02/2021 16:00:00,170.68,23/02/2021 16:00:00,156.89,23/02/2021 16:00:00,164.81
24/02/2021 16:00:00,161.45,24/02/2021 16:00:00,171.82,24/02/2021 16:00:00,160.03,24/02/2021 16:00:00,170.96
25/02/2021 16:00:00,159.9,25/02/2021 16:00:00,168.74,25/02/2021 16:00:00,158.5,25/02/2021 16:00:00,161.9
26/02/2021 16:00:00,165.49,26/02/2021 16:00:00,169,26/02/2021 16:00:00,160,26/02/2021 16:00:00,160.9
01/03/2021 16:00:00,169.65,01/03/2021 16:00:00,174.83,01/03/2021 16:00:00,167.22,01/03/2021 16:00:00,170.74
02/03/2021 16:00:00,166.15,02/03/2021 16:00:00,172.71,02/03/2021 16:00:00,163.49,02/03/2021 16:00:00,169.99
03/03/2021 16:00:00,155.01,03/03/2021 16:00:00,167.79,03/03/2021 16:00:00,153.94,03/03/2021 16:00:00,164.65
04/03/2021 16:00:00,144.9,04/03/2021 16:00:00,155.36,04/03/2021 16:00:00,138.26,04/03/2021 16:00:00,151.83
05/03/2021 16:00:00,143.04,05/03/2021 16:00:00,145,05/03/2021 16:00:00,128.01,05/03/2021 16:00:00,144.54
08/03/2021 16:00:00,138.59,08/03/2021 16:00:00,147,08/03/2021 16:00:00,137.5,08/03/2021 16:00:00,143.08
09/03/2021 16:00:00,144.4,09/03/2021 16:00:00,147.89,09/03/2021 16:00:00,143.07,09/03/2021 16:00:00,143.48
10/03/2021 16:00:00,141.1,10/03/2021 16:00:00,150.79,10/03/2021 16:00:00,140.43,10/03/2021 16:00:00,147.49
11/03/2021 16:00:00,152.76,11/03/2021 16:00:00,153.76,11/03/2021 16:00:00,146.12,11/03/2021 16:00:00,146.51
12/03/2021 16:00:00,152.26,12/03/2021 16:00:00,154.83,12/03/2021 16:00:00,147.36,12/03/2021 16:00:00,150.92
15/03/2021 16:00:00,153.71,15/03/2021 16:00:00,155.29,15/03/2021 16:00:00,150.63,15/03/2021 16:00:00,153.26
16/03/2021 16:00:00,147.03,16/03/2021 16:00:00,159.02,16/03/2021 16:00:00,144.71,16/03/2021 16:00:00,156.64
17/03/2021 16:00:00,148.43,17/03/2021 16:00:00,149.27,17/03/2021 16:00:00,142.5,17/03/2021 16:00:00,145.2
18/03/2021 16:00:00,139.96,18/03/2021 16:00:00,148.17,18/03/2021 16:00:00,138.89,18/03/2021 16:00:00,148.17
19/03/2021 16:00:00,144.75,19/03/2021 16:00:00,146.07,19/03/2021 16:00:00,137.87,19/03/2021 16:00:00,139.11
22/03/2021 16:00:00,144.77,22/03/2021 16:00:00,148.99,22/03/2021 16:00:00,144.33,22/03/2021 16:00:00,146.78
23/03/2021 16:00:00,139.62,23/03/2021 16:00:00,146,23/03/2021 16:00:00,138.8,23/03/2021 16:00:00,144.01
24/03/2021 16:00:00,133.45,24/03/2021 16:00:00,140.5,24/03/2021 16:00:00,133.05,24/03/2021 16:00:00,140.39
25/03/2021 16:00:00,136.77,25/03/2021 16:00:00,137.09,25/03/2021 16:00:00,127.25,25/03/2021 16:00:00,130
26/03/2021 16:00:00,137.82,26/03/2021 16:00:00,139.06,26/03/2021 16:00:00,131.69,26/03/2021 16:00:00,137.51
29/03/2021 16:00:00,134.32,29/03/2021 16:00:00,138.47,29/03/2021 16:00:00,131.82,29/03/2021 16:00:00,137.49
30/03/2021 16:00:00,139.28,30/03/2021 16:00:00,140.18,30/03/2021 16:00:00,133,30/03/2021 16:00:00,134.17
31/03/2021 16:00:00,142.42,31/03/2021 16:00:00,143.96,31/03/2021 16:00:00,140.36,31/03/2021 16:00:00,140.36
01/04/2021 16:00:00,143.06,01/04/2021 16:00:00,147.51,01/04/2021 16:00:00,142.55,01/04/2021 16:00:00,144.42
05/04/2021 16:00:00,146.33,05/04/2021 16:00:00,147.25,05/04/2021 16:00:00,144,05/04/2021 16:00:00,146.2
06/04/2021 16:00:00,145.6,06/04/2021 16:00:00,148.28,06/04/2021 16:00:00,145.06,06/04/2021 16:00:00,147.06
07/04/2021 16:00:00,147.27,07/04/2021 16:00:00,147.76,07/04/2021 16:00:00,144.46,07/04/2021 16:00:00,147.03
08/04/2021 16:00:00,150.57,08/04/2021 16:00:00,152,08/04/2021 16:00:00,147.51,08/04/2021 16:00:00,148.07
09/04/2021 16:00:00,149.42,09/04/2021 16:00:00,150.53,09/04/2021 16:00:00,145.35,09/04/2021 16:00:00,149.6
12/04/2021 16:00:00,149.17,12/04/2021 16:00:00,149.81,12/04/2021 16:00:00,145.5,12/04/2021 16:00:00,149.16
13/04/2021 16:00:00,152.55,13/04/2021 16:00:00,152.62,13/04/2021 16:00:00,148.76,13/04/2021 16:00:00,150
14/04/2021 16:00:00,152.44,14/04/2021 16:00:00,156.37,14/04/2021 16:00:00,152.09,14/04/2021 16:00:00,153.48
15/04/2021 16:00:00,153.25,15/04/2021 16:00:00,156.06,15/04/2021 16:00:00,152,15/04/2021 16:00:00,155
16/04/2021 16:00:00,152.74,16/04/2021 16:00:00,154.84,16/04/2021 16:00:00,151.06,16/04/2021 16:00:00,153.23
19/04/2021 16:00:00,150.55,19/04/2021 16:00:00,151.11,19/04/2021 16:00:00,145.2,19/04/2021 16:00:00,150.5
20/04/2021 16:00:00,150.79,20/04/2021 16:00:00,154.34,20/04/2021 16:00:00,147.26,20/04/2021 16:00:00,150.5
21/04/2021 16:00:00,149.89,21/04/2021 16:00:00,152.96,21/04/2021 16:00:00,147.66,21/04/2021 16:00:00,149.9
22/04/2021 16:00:00,153.65,22/04/2021 16:00:00,156,22/04/2021 16:00:00,150.1,22/04/2021 16:00:00,150.1
23/04/2021 16:00:00,153.94,23/04/2021 16:00:00,156.11,23/04/2021 16:00:00,153.78,23/04/2021 16:00:00,154.92
26/04/2021 16:00:00,159.29,26/04/2021 16:00:00,159.64,26/04/2021 16:00:00,150.44,26/04/2021 16:00:00,154.65
27/04/2021 16:00:00,156.61,27/04/2021 16:00:00,161.51,27/04/2021 16:00:00,156.61,27/04/2021 16:00:00,159.96
28/04/2021 16:00:00,155.55,28/04/2021 16:00:00,159.1,28/04/2021 16:00:00,154.7,28/04/2021 16:00:00,156.61
29/04/2021 16:00:00,154.05,29/04/2021 16:00:00,157.02,29/04/2021 16:00:00,152,29/04/2021 16:00:00,156.26
30/04/2021 16:00:00,151.61,30/04/2021 16:00:00,154.82,30/04/2021 16:00:00,151,30/04/2021 16:00:00,152.17
03/05/2021 16:00:00,148.98,03/05/2021 16:00:00,152.53,03/05/2021 16:00:00,148.65,03/05/2021 16:00:00,152.26
04/05/2021 16:00:00,142.46,04/05/2021 16:00:00,148.33,04/05/2021 16:00:00,141.72,04/05/2021 16:00:00,148.01
05/05/2021 16:00:00,141.24,05/05/2021 16:00:00,144.87,05/05/2021 16:00:00,140.16,05/05/2021 16:00:00,142.47
06/05/2021 16:00:00,130.86,06/05/2021 16:00:00,141.39,06/05/2021 16:00:00,128.34,06/05/2021 16:00:00,140.69
07/05/2021 16:00:00,134.74,07/05/2021 16:00:00,141.11,07/05/2021 16:00:00,132.07,07/05/2021 16:00:00,138.08
10/05/2021 16:00:00,129,10/05/2021 16:00:00,133.99,10/05/2021 16:00:00,127.5,10/05/2021 16:00:00,132.84
11/05/2021 16:00:00,131.96,11/05/2021 16:00:00,134.65,11/05/2021 16:00:00,123.16,11/05/2021 16:00:00,125
12/05/2021 16:00:00,124.09,12/05/2021 16:00:00,130.12,12/05/2021 16:00:00,123.27,12/05/2021 16:00:00,129.13
13/05/2021 16:00:00,126.25,13/05/2021 16:00:00,127.76,13/05/2021 16:00:00,123.02,13/05/2021 16:00:00,124.56
14/05/2021 16:00:00,132.76,14/05/2021 16:00:00,133.09,14/05/2021 16:00:00,128.09,14/05/2021 16:00:00,128.09
17/05/2021 16:00:00,133.59,17/05/2021 16:00:00,134.13,17/05/2021 16:00:00,130.43,17/05/2021 16:00:00,130.75
18/05/2021 16:00:00,123.43,18/05/2021 16:00:00,134.46,18/05/2021 16:00:00,121.09,18/05/2021 16:00:00,134.31
19/05/2021 16:00:00,126.8,19/05/2021 16:00:00,128.3,19/05/2021 16:00:00,123.53,19/05/2021 16:00:00,123.81
20/05/2021 16:00:00,130.31,20/05/2021 16:00:00,131.5,20/05/2021 16:00:00,127.09,20/05/2021 16:00:00,127.81
21/05/2021 16:00:00,127.07,21/05/2021 16:00:00,131.99,21/05/2021 16:00:00,126.48,21/05/2021 16:00:00,131.5
24/05/2021 16:00:00,129.99,24/05/2021 16:00:00,131.61,24/05/2021 16:00:00,127.86,24/05/2021 16:00:00,128.81
25/05/2021 16:00:00,130.73,25/05/2021 16:00:00,134.2,25/05/2021 16:00:00,130.62,25/05/2021 16:00:00,130.65
26/05/2021 16:00:00,136.06,26/05/2021 16:00:00,137.28,26/05/2021 16:00:00,131.38,26/05/2021 16:00:00,131.89
27/05/2021 16:00:00,139.48,27/05/2021 16:00:00,139.78,27/05/2021 16:00:00,135.07,27/05/2021 16:00:00,136.12
28/05/2021 16:00:00,140.59,28/05/2021 16:00:00,143.38,28/05/2021 16:00:00,139.48,28/05/2021 16:00:00,140.09
01/06/2021 16:00:00,139.15,01/06/2021 16:00:00,142.95,01/06/2021 16:00:00,136.53,01/06/2021 16:00:00,142.42
02/06/2021 16:00:00,141.59,02/06/2021 16:00:00,141.86,02/06/2021 16:00:00,137.32,02/06/2021 16:00:00,139.53
03/06/2021 16:00:00,138.19,03/06/2021 16:00:00,140.42,03/06/2021 16:00:00,137.45,03/06/2021 16:00:00,139
04/06/2021 16:00:00,141.16,04/06/2021 16:00:00,141.34,04/06/2021 16:00:00,138.34,04/06/2021 16:00:00,138.34
07/06/2021 16:00:00,146.61,07/06/2021 16:00:00,146.94,07/06/2021 16:00:00,139.55,07/06/2021 16:00:00,141.13
08/06/2021 16:00:00,151.06,08/06/2021 16:00:00,151.99,08/06/2021 16:00:00,145.94,08/06/2021 16:00:00,148.09
09/06/2021 16:00:00,148.05,09/06/2021 16:00:00,153,09/06/2021 16:00:00,147.82,09/06/2021 16:00:00,152.85
10/06/2021 16:00:00,150.72,10/06/2021 16:00:00,151.4,10/06/2021 16:00:00,147.12,10/06/2021 16:00:00,148.55
11/06/2021 16:00:00,157.44,11/06/2021 16:00:00,157.79,11/06/2021 16:00:00,151.51,11/06/2021 16:00:00,151.71
14/06/2021 16:00:00,156.99,14/06/2021 16:00:00,160.07,14/06/2021 16:00:00,156.36,14/06/2021 16:00:00,158.49
15/06/2021 16:00:00,154.49,15/06/2021 16:00:00,158.6,15/06/2021 16:00:00,153.99,15/06/2021 16:00:00,157
16/06/2021 16:00:00,152,16/06/2021 16:00:00,156.84,16/06/2021 16:00:00,151.11,16/06/2021 16:00:00,155.29
17/06/2021 16:00:00,153.6,17/06/2021 16:00:00,154.07,17/06/2021 16:00:00,151.1,17/06/2021 16:00:00,151.12
18/06/2021 16:00:00,156.85,18/06/2021 16:00:00,163.16,18/06/2021 16:00:00,152.08,18/06/2021 16:00:00,152.08
21/06/2021 16:00:00,158.76,21/06/2021 16:00:00,159.97,21/06/2021 16:00:00,154.56,21/06/2021 16:00:00,157.44
22/06/2021 16:00:00,160.62,22/06/2021 16:00:00,161.1,22/06/2021 16:00:00,157.29,22/06/2021 16:00:00,158.27
23/06/2021 16:00:00,165.98,23/06/2021 16:00:00,167.61,23/06/2021 16:00:00,160.65,23/06/2021 16:00:00,160.65
24/06/2021 16:00:00,167.87,24/06/2021 16:00:00,168.12,24/06/2021 16:00:00,164.45,24/06/2021 16:00:00,166.92
25/06/2021 16:00:00,172.18,25/06/2021 16:00:00,173,25/06/2021 16:00:00,167.36,25/06/2021 16:00:00,169
28/06/2021 16:00:00,172.06,28/06/2021 16:00:00,176,28/06/2021 16:00:00,170.66,28/06/2021 16:00:00,174.14
29/06/2021 16:00:00,174.14,29/06/2021 16:00:00,176,29/06/2021 16:00:00,171.59,29/06/2021 16:00:00,172.17
30/06/2021 16:00:00,176.8,30/06/2021 16:00:00,179.3,30/06/2021 16:00:00,175.7,30/06/2021 16:00:00,176.1
01/07/2021 16:00:00,173.26,01/07/2021 16:00:00,176.8,01/07/2021 16:00:00,172.38,01/07/2021 16:00:00,176.8
02/07/2021 16:00:00,177.79,02/07/2021 16:00:00,178.17,02/07/2021 16:00:00,173.66,02/07/2021 16:00:00,174.79
06/07/2021 16:00:00,176.7,06/07/2021 16:00:00,177.88,06/07/2021 16:00:00,174.59,06/07/2021 16:00:00,177.88
07/07/2021 16:00:00,175.81,07/07/2021 16:00:00,177.57,07/07/2021 16:00:00,172.92,07/07/2021 16:00:00,177.21
08/07/2021 16:00:00,177.68,08/07/2021 16:00:00,177.94,08/07/2021 16:00:00,168.41,08/07/2021 16:00:00,170.5
09/07/2021 16:00:00,178.29,09/07/2021 16:00:00,178.74,09/07/2021 16:00:00,175.22,09/07/2021 16:00:00,178.74
12/07/2021 16:00:00,179.92,12/07/2021 16:00:00,180.6,12/07/2021 16:00:00,174.59,12/07/2021 16:00:00,178.95
13/07/2021 16:00:00,182.3,13/07/2021 16:00:00,185.29,13/07/2021 16:00:00,178.22,13/07/2021 16:00:00,178.93
14/07/2021 16:00:00,177.31,14/07/2021 16:00:00,183.63,14/07/2021 16:00:00,176.35,14/07/2021 16:00:00,182.39
15/07/2021 16:00:00,173.61,15/07/2021 16:00:00,178.6,15/07/2021 16:00:00,169.26,15/07/2021 16:00:00,177.73
16/07/2021 16:00:00,173.76,16/07/2021 16:00:00,177.06,16/07/2021 16:00:00,173.21,16/07/2021 16:00:00,174.3
