Date,Close,Date,High,Date,Low,Date,Open
07/01/2021 16:00:00,88.72,07/01/2021 16:00:00,88.89,07/01/2021 16:00:00,86.34,07/01/2021 16:00:00,86.34
08/01/2021 16:00:00,89.89,08/01/2021 16:00:00,89.97,08/01/2021 16:00:00,88.06,08/01/2021 16:00:00,88.86
11/01/2021 16:00:00,87.81,11/01/2021 16:00:00,89.22,11/01/2021 16:00:00,87.61,11/01/2021 16:00:00,88.85
12/01/2021 16:00:00,86.87,12/01/2021 16:00:00,88.4,12/01/2021 16:00:00,85.82,12/01/2021 16:00:00,87.27
13/01/2021 16:00:00,87.36,13/01/2021 16:00:00,87.82,13/01/2021 16:00:00,86.37,13/01/2021 16:00:00,86.37
14/01/2021 16:00:00,86.55,14/01/2021 16:00:00,88.38,14/01/2021 16:00:00,86.3,14/01/2021 16:00:00,87.44
15/01/2021 16:00:00,86.38,15/01/2021 16:00:00,87.38,15/01/2021 16:00:00,85.59,15/01/2021 16:00:00,86.45
19/01/2021 16:00:00,89.22,19/01/2021 16:00:00,90.19,19/01/2021 16:00:00,86.64,19/01/2021 16:00:00,87.15
20/01/2021 16:00:00,94,20/01/2021 16:00:00,94.99,20/01/2021 16:00:00,90.98,20/01/2021 16:00:00,91.32
21/01/2021 16:00:00,94.21,21/01/2021 16:00:00,96.6,21/01/2021 16:00:00,93.97,21/01/2021 16:00:00,94.68
22/01/2021 16:00:00,94.63,22/01/2021 16:00:00,95.22,22/01/2021 16:00:00,93.82,22/01/2021 16:00:00,94.57
25/01/2021 16:00:00,94.71,25/01/2021 16:00:00,96.09,25/01/2021 16:00:00,92.96,25/01/2021 16:00:00,95.64
26/01/2021 16:00:00,95.4,26/01/2021 16:00:00,95.79,26/01/2021 16:00:00,93.81,26/01/2021 16:00:00,94.3
27/01/2021 16:00:00,90.95,27/01/2021 16:00:00,94.02,27/01/2021 16:00:00,89.86,27/01/2021 16:00:00,93.75
28/01/2021 16:00:00,92.66,28/01/2021 16:00:00,94.4,28/01/2021 16:00:00,91.55,28/01/2021 16:00:00,91.55
29/01/2021 16:00:00,91.37,29/01/2021 16:00:00,92.38,29/01/2021 16:00:00,90.08,29/01/2021 16:00:00,91.7
01/02/2021 16:00:00,94.65,01/02/2021 16:00:00,95.78,01/02/2021 16:00:00,92.23,01/02/2021 16:00:00,92.23
02/02/2021 16:00:00,95.96,02/02/2021 16:00:00,97.47,02/02/2021 16:00:00,95.32,02/02/2021 16:00:00,95.66
03/02/2021 16:00:00,102.94,03/02/2021 16:00:00,105.33,03/02/2021 16:00:00,100.68,03/02/2021 16:00:00,103.28
04/02/2021 16:00:00,102.68,04/02/2021 16:00:00,103.47,04/02/2021 16:00:00,101.76,04/02/2021 16:00:00,103.03
05/02/2021 16:00:00,104.44,05/02/2021 16:00:00,104.8,05/02/2021 16:00:00,102.5,05/02/2021 16:00:00,102.98
08/02/2021 16:00:00,104.23,08/02/2021 16:00:00,105.75,08/02/2021 16:00:00,103.17,08/02/2021 16:00:00,105
09/02/2021 16:00:00,103.77,09/02/2021 16:00:00,104.93,09/02/2021 16:00:00,103.5,09/02/2021 16:00:00,103.74
10/02/2021 16:00:00,104.32,10/02/2021 16:00:00,104.94,10/02/2021 16:00:00,102.61,10/02/2021 16:00:00,104.16
11/02/2021 16:00:00,104.44,11/02/2021 16:00:00,104.7,11/02/2021 16:00:00,103.44,11/02/2021 16:00:00,104.55
12/02/2021 16:00:00,104.75,12/02/2021 16:00:00,104.98,12/02/2021 16:00:00,103.68,12/02/2021 16:00:00,103.99
16/02/2021 16:00:00,105.54,16/02/2021 16:00:00,107.26,16/02/2021 16:00:00,104.59,16/02/2021 16:00:00,104.59
17/02/2021 16:00:00,105.93,17/02/2021 16:00:00,106.12,17/02/2021 16:00:00,104.42,17/02/2021 16:00:00,104.7
18/02/2021 16:00:00,105.29,18/02/2021 16:00:00,106.1,18/02/2021 16:00:00,104.67,18/02/2021 16:00:00,105.25
19/02/2021 16:00:00,104.44,19/02/2021 16:00:00,105.93,19/02/2021 16:00:00,104.17,19/02/2021 16:00:00,105.39
22/02/2021 16:00:00,102.71,22/02/2021 16:00:00,104.02,22/02/2021 16:00:00,102.4,22/02/2021 16:00:00,102.68
23/02/2021 16:00:00,103.01,23/02/2021 16:00:00,103.63,23/02/2021 16:00:00,99.51,23/02/2021 16:00:00,100.7
24/02/2021 16:00:00,104.19,24/02/2021 16:00:00,104.42,24/02/2021 16:00:00,101.38,24/02/2021 16:00:00,101.5
25/02/2021 16:00:00,100.8,25/02/2021 16:00:00,104.15,25/02/2021 16:00:00,100.32,25/02/2021 16:00:00,102.8
26/02/2021 16:00:00,101.1,26/02/2021 16:00:00,102.83,26/02/2021 16:00:00,100.05,26/02/2021 16:00:00,101.5
01/03/2021 16:00:00,103.48,01/03/2021 16:00:00,103.81,01/03/2021 16:00:00,101.72,01/03/2021 16:00:00,102.4
02/03/2021 16:00:00,103.22,02/03/2021 16:00:00,104.74,02/03/2021 16:00:00,102.83,02/03/2021 16:00:00,103.24
03/03/2021 16:00:00,100.57,03/03/2021 16:00:00,103.8,03/03/2021 16:00:00,99.7,03/03/2021 16:00:00,102.6
04/03/2021 16:00:00,101.7,04/03/2021 16:00:00,103.73,04/03/2021 16:00:00,100.27,04/03/2021 16:00:00,100.74
05/03/2021 16:00:00,104.85,05/03/2021 16:00:00,105.31,05/03/2021 16:00:00,101.39,05/03/2021 16:00:00,103.06
08/03/2021 16:00:00,100.38,08/03/2021 16:00:00,105.69,08/03/2021 16:00:00,100.26,08/03/2021 16:00:00,104.2
09/03/2021 16:00:00,102.02,09/03/2021 16:00:00,103.2,09/03/2021 16:00:00,101.78,09/03/2021 16:00:00,102.49
10/03/2021 16:00:00,101.81,10/03/2021 16:00:00,103.07,10/03/2021 16:00:00,100.97,10/03/2021 16:00:00,103.07
11/03/2021 16:00:00,105.03,11/03/2021 16:00:00,105.56,11/03/2021 16:00:00,102.82,11/03/2021 16:00:00,102.91
12/03/2021 16:00:00,102.5,12/03/2021 16:00:00,103.88,12/03/2021 16:00:00,101.62,12/03/2021 16:00:00,103.82
15/03/2021 16:00:00,102.72,15/03/2021 16:00:00,102.75,15/03/2021 16:00:00,101.39,15/03/2021 16:00:00,102.25
16/03/2021 16:00:00,104.19,16/03/2021 16:00:00,105.68,16/03/2021 16:00:00,102.96,16/03/2021 16:00:00,103.3
17/03/2021 16:00:00,104.11,17/03/2021 16:00:00,104.95,17/03/2021 16:00:00,102.21,17/03/2021 16:00:00,103.42
18/03/2021 16:00:00,101.07,18/03/2021 16:00:00,103.44,18/03/2021 16:00:00,100.96,18/03/2021 16:00:00,102.41
19/03/2021 16:00:00,101.35,19/03/2021 16:00:00,101.85,19/03/2021 16:00:00,100.15,19/03/2021 16:00:00,101.49
22/03/2021 16:00:00,101.53,22/03/2021 16:00:00,102.42,22/03/2021 16:00:00,100.7,22/03/2021 16:00:00,101.38
23/03/2021 16:00:00,102.07,23/03/2021 16:00:00,103.21,23/03/2021 16:00:00,101.4,23/03/2021 16:00:00,102
24/03/2021 16:00:00,101.63,24/03/2021 16:00:00,103.38,24/03/2021 16:00:00,101.45,24/03/2021 16:00:00,102.59
25/03/2021 16:00:00,101.62,25/03/2021 16:00:00,102.28,25/03/2021 16:00:00,99.8,25/03/2021 16:00:00,101.45
26/03/2021 16:00:00,101.24,26/03/2021 16:00:00,101.97,26/03/2021 16:00:00,100.19,26/03/2021 16:00:00,101.59
29/03/2021 16:00:00,102.29,29/03/2021 16:00:00,102.46,29/03/2021 16:00:00,100.27,29/03/2021 16:00:00,101.11
30/03/2021 16:00:00,102.32,30/03/2021 16:00:00,103.13,30/03/2021 16:00:00,101.81,30/03/2021 16:00:00,102.65
31/03/2021 16:00:00,103.13,31/03/2021 16:00:00,104.31,31/03/2021 16:00:00,102.35,31/03/2021 16:00:00,102.72
01/04/2021 16:00:00,106.49,01/04/2021 16:00:00,106.79,01/04/2021 16:00:00,104.57,01/04/2021 16:00:00,104.61
05/04/2021 16:00:00,110.95,05/04/2021 16:00:00,111.45,05/04/2021 16:00:00,107.26,05/04/2021 16:00:00,107.36
06/04/2021 16:00:00,110.46,06/04/2021 16:00:00,111.4,06/04/2021 16:00:00,110.09,06/04/2021 16:00:00,110.55
07/04/2021 16:00:00,111.95,07/04/2021 16:00:00,112.23,07/04/2021 16:00:00,110.66,07/04/2021 16:00:00,110.66
08/04/2021 16:00:00,112.52,08/04/2021 16:00:00,113.59,08/04/2021 16:00:00,112.15,08/04/2021 16:00:00,113.2
09/04/2021 16:00:00,113.53,09/04/2021 16:00:00,113.7,09/04/2021 16:00:00,111.86,09/04/2021 16:00:00,112.27
12/04/2021 16:00:00,112.23,12/04/2021 16:00:00,112.84,12/04/2021 16:00:00,111.39,12/04/2021 16:00:00,112.71
13/04/2021 16:00:00,112.72,13/04/2021 16:00:00,113.17,13/04/2021 16:00:00,112.15,13/04/2021 16:00:00,112.55
14/04/2021 16:00:00,112.1,14/04/2021 16:00:00,113.37,14/04/2021 16:00:00,111.8,14/04/2021 16:00:00,113.37
15/04/2021 16:00:00,114.26,15/04/2021 16:00:00,114.8,15/04/2021 16:00:00,112.56,15/04/2021 16:00:00,113.1
16/04/2021 16:00:00,114.14,16/04/2021 16:00:00,114.71,16/04/2021 16:00:00,113.55,16/04/2021 16:00:00,114.46
19/04/2021 16:00:00,114.49,19/04/2021 16:00:00,115.2,19/04/2021 16:00:00,113.51,19/04/2021 16:00:00,113.51
20/04/2021 16:00:00,113.95,20/04/2021 16:00:00,114.95,20/04/2021 16:00:00,112.86,20/04/2021 16:00:00,114.87
21/04/2021 16:00:00,113.92,21/04/2021 16:00:00,114,21/04/2021 16:00:00,112.24,21/04/2021 16:00:00,113.6
22/04/2021 16:00:00,112.63,22/04/2021 16:00:00,114.44,22/04/2021 16:00:00,112.02,22/04/2021 16:00:00,113.77
23/04/2021 16:00:00,115,23/04/2021 16:00:00,115.31,23/04/2021 16:00:00,113.06,23/04/2021 16:00:00,113.35
26/04/2021 16:00:00,115.5,26/04/2021 16:00:00,116.23,26/04/2021 16:00:00,114.87,26/04/2021 16:00:00,115.23
27/04/2021 16:00:00,114.55,27/04/2021 16:00:00,115.92,27/04/2021 16:00:00,114.31,27/04/2021 16:00:00,115.88
28/04/2021 16:00:00,117.95,28/04/2021 16:00:00,121.57,28/04/2021 16:00:00,117.66,28/04/2021 16:00:00,119.62
29/04/2021 16:00:00,119.64,29/04/2021 16:00:00,120.21,29/04/2021 16:00:00,118.69,29/04/2021 16:00:00,119.46
30/04/2021 16:00:00,117.68,30/04/2021 16:00:00,119.09,30/04/2021 16:00:00,117.33,30/04/2021 16:00:00,118.4
03/05/2021 16:00:00,117.15,03/05/2021 16:00:00,119.08,03/05/2021 16:00:00,116.78,03/05/2021 16:00:00,118.25
04/05/2021 16:00:00,115.34,04/05/2021 16:00:00,116.25,04/05/2021 16:00:00,112.83,04/05/2021 16:00:00,115.68
05/05/2021 16:00:00,115.74,05/05/2021 16:00:00,116.75,05/05/2021 16:00:00,115.41,05/05/2021 16:00:00,116.43
06/05/2021 16:00:00,116.87,06/05/2021 16:00:00,116.87,06/05/2021 16:00:00,114.65,06/05/2021 16:00:00,115.32
07/05/2021 16:00:00,117.6,07/05/2021 16:00:00,118.56,07/05/2021 16:00:00,117.31,07/05/2021 16:00:00,118.19
10/05/2021 16:00:00,114.59,10/05/2021 16:00:00,116.55,10/05/2021 16:00:00,114.23,10/05/2021 16:00:00,116.41
11/05/2021 16:00:00,113.5,11/05/2021 16:00:00,114.01,11/05/2021 16:00:00,111.7,11/05/2021 16:00:00,112.15
12/05/2021 16:00:00,110.01,12/05/2021 16:00:00,112.4,12/05/2021 16:00:00,109.68,12/05/2021 16:00:00,111.31
13/05/2021 16:00:00,111.45,13/05/2021 16:00:00,111.97,13/05/2021 16:00:00,110.34,13/05/2021 16:00:00,111.31
14/05/2021 16:00:00,113.92,14/05/2021 16:00:00,114.24,14/05/2021 16:00:00,112.5,14/05/2021 16:00:00,112.93
17/05/2021 16:00:00,114.45,17/05/2021 16:00:00,114.49,17/05/2021 16:00:00,112.78,17/05/2021 16:00:00,113.18
18/05/2021 16:00:00,113.12,18/05/2021 16:00:00,115.38,18/05/2021 16:00:00,113.11,18/05/2021 16:00:00,115.12
19/05/2021 16:00:00,113.58,19/05/2021 16:00:00,113.75,19/05/2021 16:00:00,111.27,19/05/2021 16:00:00,111.42
20/05/2021 16:00:00,115.35,20/05/2021 16:00:00,115.6,20/05/2021 16:00:00,114.18,20/05/2021 16:00:00,114.55
21/05/2021 16:00:00,114.71,21/05/2021 16:00:00,115.94,21/05/2021 16:00:00,114.47,21/05/2021 16:00:00,115.87
24/05/2021 16:00:00,118.05,24/05/2021 16:00:00,118.28,24/05/2021 16:00:00,115.6,24/05/2021 16:00:00,115.74
25/05/2021 16:00:00,118.14,25/05/2021 16:00:00,119.2,25/05/2021 16:00:00,117.75,25/05/2021 16:00:00,118.6
26/05/2021 16:00:00,119.02,26/05/2021 16:00:00,119.45,26/05/2021 16:00:00,118.32,26/05/2021 16:00:00,118.33
27/05/2021 16:00:00,118.13,27/05/2021 16:00:00,119.45,27/05/2021 16:00:00,117.81,27/05/2021 16:00:00,119.45
28/05/2021 16:00:00,117.84,28/05/2021 16:00:00,118.8,28/05/2021 16:00:00,117.64,28/05/2021 16:00:00,118.72
01/06/2021 16:00:00,119.06,01/06/2021 16:00:00,119.29,01/06/2021 16:00:00,117.71,01/06/2021 16:00:00,118.72
02/06/2021 16:00:00,118.53,02/06/2021 16:00:00,119.68,02/06/2021 16:00:00,117.62,02/06/2021 16:00:00,119.46
03/06/2021 16:00:00,117.38,03/06/2021 16:00:00,117.85,03/06/2021 16:00:00,116.48,03/06/2021 16:00:00,117.29
04/06/2021 16:00:00,119.68,04/06/2021 16:00:00,119.95,04/06/2021 16:00:00,118.12,04/06/2021 16:00:00,118.46
07/06/2021 16:00:00,120.12,07/06/2021 16:00:00,120.23,07/06/2021 16:00:00,119.05,07/06/2021 16:00:00,119.47
08/06/2021 16:00:00,119.92,08/06/2021 16:00:00,120.98,08/06/2021 16:00:00,119.74,08/06/2021 16:00:00,120.6
09/06/2021 16:00:00,120.4,09/06/2021 16:00:00,120.64,09/06/2021 16:00:00,119.85,09/06/2021 16:00:00,120.57
10/06/2021 16:00:00,121.76,10/06/2021 16:00:00,121.8,10/06/2021 16:00:00,120.19,10/06/2021 16:00:00,120.35
11/06/2021 16:00:00,121.51,11/06/2021 16:00:00,122.09,11/06/2021 16:00:00,120.95,11/06/2021 16:00:00,122
14/06/2021 16:00:00,122.45,14/06/2021 16:00:00,122.45,14/06/2021 16:00:00,120.9,14/06/2021 16:00:00,121.61
15/06/2021 16:00:00,121.42,15/06/2021 16:00:00,122.78,15/06/2021 16:00:00,121.06,15/06/2021 16:00:00,122.45
16/06/2021 16:00:00,120.77,16/06/2021 16:00:00,121.89,16/06/2021 16:00:00,119.47,16/06/2021 16:00:00,121.57
17/06/2021 16:00:00,121.74,17/06/2021 16:00:00,122.52,17/06/2021 16:00:00,120.5,17/06/2021 16:00:00,120.7
18/06/2021 16:00:00,120.11,18/06/2021 16:00:00,121.6,18/06/2021 16:00:00,120.02,18/06/2021 16:00:00,121.37
21/06/2021 16:00:00,121.81,21/06/2021 16:00:00,122,21/06/2021 16:00:00,119.9,21/06/2021 16:00:00,120.5
22/06/2021 16:00:00,122.33,22/06/2021 16:00:00,122.4,22/06/2021 16:00:00,121.06,22/06/2021 16:00:00,121.75
23/06/2021 16:00:00,122.13,23/06/2021 16:00:00,123.1,23/06/2021 16:00:00,121.83,23/06/2021 16:00:00,122.09
24/06/2021 16:00:00,122.5,24/06/2021 16:00:00,123.06,24/06/2021 16:00:00,122.3,24/06/2021 16:00:00,122.7
25/06/2021 16:00:00,122.51,25/06/2021 16:00:00,122.63,25/06/2021 16:00:00,121.57,25/06/2021 16:00:00,122
28/06/2021 16:00:00,122.54,28/06/2021 16:00:00,122.78,28/06/2021 16:00:00,121.41,28/06/2021 16:00:00,122.68
29/06/2021 16:00:00,122.27,29/06/2021 16:00:00,123.02,29/06/2021 16:00:00,121.69,29/06/2021 16:00:00,122.67
30/06/2021 16:00:00,122.09,30/06/2021 16:00:00,122.26,30/06/2021 16:00:00,121.35,30/06/2021 16:00:00,121.99
01/07/2021 16:00:00,122.44,01/07/2021 16:00:00,122.59,01/07/2021 16:00:00,121.53,01/07/2021 16:00:00,121.73
02/07/2021 16:00:00,125.26,02/07/2021 16:00:00,125.4,02/07/2021 16:00:00,123.06,02/07/2021 16:00:00,123.15
06/07/2021 16:00:00,126.19,06/07/2021 16:00:00,126.43,06/07/2021 16:00:00,124.58,06/07/2021 16:00:00,125.65
07/07/2021 16:00:00,126.47,07/07/2021 16:00:00,127.28,07/07/2021 16:00:00,126.15,07/07/2021 16:00:00,127.16
08/07/2021 16:00:00,125.04,08/07/2021 16:00:00,125.6,08/07/2021 16:00:00,124.02,08/07/2021 16:00:00,124.03
09/07/2021 16:00:00,125.52,09/07/2021 16:00:00,125.73,09/07/2021 16:00:00,124.55,09/07/2021 16:00:00,125.03
12/07/2021 16:00:00,126.98,12/07/2021 16:00:00,127.07,12/07/2021 16:00:00,125.61,12/07/2021 16:00:00,126.18
13/07/2021 16:00:00,127.34,13/07/2021 16:00:00,128.06,13/07/2021 16:00:00,126.67,13/07/2021 16:00:00,127.04
14/07/2021 16:00:00,128.24,14/07/2021 16:00:00,129.33,14/07/2021 16:00:00,127.91,14/07/2021 16:00:00,127.96
15/07/2021 16:00:00,127.01,15/07/2021 16:00:00,128.7,15/07/2021 16:00:00,126.53,15/07/2021 16:00:00,128.65
16/07/2021 16:00:00,126.97,16/07/2021 16:00:00,127.81,16/07/2021 16:00:00,126.15,16/07/2021 16:00:00,127.66
19/07/2021 16:00:00,124.58,19/07/2021 16:00:00,126.21,19/07/2021 16:00:00,123.51,19/07/2021 16:00:00,126.09
20/07/2021 16:00:00,126.21,20/07/2021 16:00:00,127.04,20/07/2021 16:00:00,124.35,20/07/2021 16:00:00,125.53
21/07/2021 16:00:00,127.55,21/07/2021 16:00:00,127.6,21/07/2021 16:00:00,126.02,21/07/2021 16:00:00,126.13
22/07/2021 16:00:00,128.42,22/07/2021 16:00:00,128.48,22/07/2021 16:00:00,127.5,22/07/2021 16:00:00,127.84
23/07/2021 16:00:00,133.01,23/07/2021 16:00:00,133.4,23/07/2021 16:00:00,129.8,23/07/2021 16:00:00,130.43
26/07/2021 16:00:00,134.04,26/07/2021 16:00:00,134.24,26/07/2021 16:00:00,132.3,26/07/2021 16:00:00,133.33
27/07/2021 16:00:00,131.9,27/07/2021 16:00:00,134.4,27/07/2021 16:00:00,130.1,27/07/2021 16:00:00,134.25
28/07/2021 16:00:00,136.09,28/07/2021 16:00:00,138.3,28/07/2021 16:00:00,135.28,28/07/2021 16:00:00,136.31
29/07/2021 16:00:00,135.78,29/07/2021 16:00:00,136.66,29/07/2021 16:00:00,135.54,29/07/2021 16:00:00,136.15
30/07/2021 16:00:00,134.73,30/07/2021 16:00:00,135.3,30/07/2021 16:00:00,134.26,30/07/2021 16:00:00,135.04
02/08/2021 16:00:00,134.85,02/08/2021 16:00:00,135.34,02/08/2021 16:00:00,133.79,02/08/2021 16:00:00,135.12
03/08/2021 16:00:00,135.63,03/08/2021 16:00:00,135.73,03/08/2021 16:00:00,133.32,03/08/2021 16:00:00,135.14
04/08/2021 16:00:00,135.13,04/08/2021 16:00:00,135.65,04/08/2021 16:00:00,134.49,04/08/2021 16:00:00,135.35
05/08/2021 16:00:00,136.25,05/08/2021 16:00:00,136.35,05/08/2021 16:00:00,134.85,05/08/2021 16:00:00,135.68
06/08/2021 16:00:00,135.74,06/08/2021 16:00:00,136.47,06/08/2021 16:00:00,135.21,06/08/2021 16:00:00,136.04
09/08/2021 16:00:00,136.91,09/08/2021 16:00:00,137.18,09/08/2021 16:00:00,135.34,09/08/2021 16:00:00,135.94
10/08/2021 16:00:00,136.81,10/08/2021 16:00:00,137.77,10/08/2021 16:00:00,136.36,10/08/2021 16:00:00,137.34
11/08/2021 16:00:00,136.28,11/08/2021 16:00:00,137.68,11/08/2021 16:00:00,136.27,11/08/2021 16:00:00,137.18
12/08/2021 16:00:00,137.19,12/08/2021 16:00:00,137.3,12/08/2021 16:00:00,135.43,12/08/2021 16:00:00,135.98
13/08/2021 16:00:00,137.73,13/08/2021 16:00:00,137.86,13/08/2021 16:00:00,137.03,13/08/2021 16:00:00,137.25
16/08/2021 16:00:00,138.31,16/08/2021 16:00:00,138.36,16/08/2021 16:00:00,135.3,16/08/2021 16:00:00,137.52
17/08/2021 16:00:00,136.66,17/08/2021 16:00:00,138.27,17/08/2021 16:00:00,136.08,17/08/2021 16:00:00,137.75
18/08/2021 16:00:00,135.45,18/08/2021 16:00:00,137.1,18/08/2021 16:00:00,135.32,18/08/2021 16:00:00,136.5
19/08/2021 16:00:00,135.68,19/08/2021 16:00:00,136.35,19/08/2021 16:00:00,134.25,19/08/2021 16:00:00,134.44
20/08/2021 16:00:00,137.43,20/08/2021 16:00:00,137.55,20/08/2021 16:00:00,135.25,20/08/2021 16:00:00,136
23/08/2021 16:00:00,140.04,23/08/2021 16:00:00,140.87,23/08/2021 16:00:00,137.61,23/08/2021 16:00:00,137.97
24/08/2021 16:00:00,141.26,24/08/2021 16:00:00,142.08,24/08/2021 16:00:00,140.34,24/08/2021 16:00:00,140.61
25/08/2021 16:00:00,142.08,25/08/2021 16:00:00,142.19,25/08/2021 16:00:00,141.38,25/08/2021 16:00:00,141.63
26/08/2021 16:00:00,141.44,26/08/2021 16:00:00,142.42,26/08/2021 16:00:00,141.36,26/08/2021 16:00:00,141.75
27/08/2021 16:00:00,144,27/08/2021 16:00:00,144.51,27/08/2021 16:00:00,141.5,27/08/2021 16:00:00,141.65
30/08/2021 16:00:00,144.59,30/08/2021 16:00:00,145.97,30/08/2021 16:00:00,144.16,30/08/2021 16:00:00,144.4
31/08/2021 16:00:00,144.7,31/08/2021 16:00:00,145.17,31/08/2021 16:00:00,144.28,31/08/2021 16:00:00,145.15
01/09/2021 16:00:00,145.22,01/09/2021 16:00:00,146.25,01/09/2021 16:00:00,144.88,01/09/2021 16:00:00,145
02/09/2021 16:00:00,143.29,02/09/2021 16:00:00,145.52,02/09/2021 16:00:00,143.18,02/09/2021 16:00:00,145.22
03/09/2021 16:00:00,143.74,03/09/2021 16:00:00,144.16,03/09/2021 16:00:00,142.4,03/09/2021 16:00:00,143.08
07/09/2021 16:00:00,144.28,07/09/2021 16:00:00,144.57,07/09/2021 16:00:00,143.62,07/09/2021 16:00:00,143.83
08/09/2021 16:00:00,143.69,08/09/2021 16:00:00,144.4,08/09/2021 16:00:00,143,08/09/2021 16:00:00,144.1
09/09/2021 16:00:00,143.54,09/09/2021 16:00:00,144.31,09/09/2021 16:00:00,143.18,09/09/2021 16:00:00,143.84
10/09/2021 16:00:00,140.88,10/09/2021 16:00:00,144.72,10/09/2021 16:00:00,140.74,10/09/2021 16:00:00,144.21
13/09/2021 16:00:00,142.33,13/09/2021 16:00:00,142.95,13/09/2021 16:00:00,141.25,13/09/2021 16:00:00,141.95
14/09/2021 16:00:00,142.54,14/09/2021 16:00:00,143.36,14/09/2021 16:00:00,141.75,14/09/2021 16:00:00,143
15/09/2021 16:00:00,144.43,15/09/2021 16:00:00,144.45,15/09/2021 16:00:00,141.35,15/09/2021 16:00:00,142.77
16/09/2021 16:00:00,143.61,16/09/2021 16:00:00,144.3,16/09/2021 16:00:00,142.4,16/09/2021 16:00:00,143.95
17/09/2021 16:00:00,140.8,17/09/2021 16:00:00,143.45,17/09/2021 16:00:00,140.47,17/09/2021 16:00:00,143.03
20/09/2021 16:00:00,138.72,20/09/2021 16:00:00,139,20/09/2021 16:00:00,136.32,20/09/2021 16:00:00,138.16
21/09/2021 16:00:00,139.03,21/09/2021 16:00:00,140.01,21/09/2021 16:00:00,138.28,21/09/2021 16:00:00,139.75
22/09/2021 16:00:00,140.28,22/09/2021 16:00:00,140.89,22/09/2021 16:00:00,138.55,22/09/2021 16:00:00,139.3
23/09/2021 16:00:00,141.22,23/09/2021 16:00:00,141.7,23/09/2021 16:00:00,140.4,23/09/2021 16:00:00,140.99
24/09/2021 16:00:00,142.22,24/09/2021 16:00:00,142.33,24/09/2021 16:00:00,140.24,24/09/2021 16:00:00,140.54
27/09/2021 16:00:00,141.07,27/09/2021 16:00:00,141.94,27/09/2021 16:00:00,140.07,27/09/2021 16:00:00,140.8
28/09/2021 16:00:00,135.83,28/09/2021 16:00:00,139.1,28/09/2021 16:00:00,135.36,28/09/2021 16:00:00,138.66
29/09/2021 16:00:00,134.35,29/09/2021 16:00:00,137.15,29/09/2021 16:00:00,133.87,29/09/2021 16:00:00,136.98
30/09/2021 16:00:00,133.68,30/09/2021 16:00:00,135.54,30/09/2021 16:00:00,133.56,30/09/2021 16:00:00,134.26
01/10/2021 16:00:00,136.54,01/10/2021 16:00:00,136.91,01/10/2021 16:00:00,134.07,01/10/2021 16:00:00,134.45
04/10/2021 16:00:00,133.66,04/10/2021 16:00:00,135.96,04/10/2021 16:00:00,131.05,04/10/2021 16:00:00,135.96
05/10/2021 16:00:00,136.02,05/10/2021 16:00:00,137.22,05/10/2021 16:00:00,134.04,05/10/2021 16:00:00,134.04
06/10/2021 16:00:00,137.57,06/10/2021 16:00:00,137.75,06/10/2021 16:00:00,134.55,06/10/2021 16:00:00,134.75
07/10/2021 16:00:00,139.23,07/10/2021 16:00:00,140.04,07/10/2021 16:00:00,138.65,07/10/2021 16:00:00,138.89
08/10/2021 16:00:00,139.79,08/10/2021 16:00:00,140.33,08/10/2021 16:00:00,139.22,08/10/2021 16:00:00,139.58
11/10/2021 16:00:00,138.91,11/10/2021 16:00:00,140.71,11/10/2021 16:00:00,138.86,11/10/2021 16:00:00,139.29
12/10/2021 16:00:00,136.45,12/10/2021 16:00:00,139.51,12/10/2021 16:00:00,135.76,12/10/2021 16:00:00,139.48
13/10/2021 16:00:00,137.58,13/10/2021 16:00:00,138,13/10/2021 16:00:00,136.52,13/10/2021 16:00:00,137.4
14/10/2021 16:00:00,141.15,14/10/2021 16:00:00,141.34,14/10/2021 16:00:00,138.82,14/10/2021 16:00:00,139.47
15/10/2021 16:00:00,141.37,15/10/2021 16:00:00,141.72,15/10/2021 16:00:00,140.76,15/10/2021 16:00:00,141.61
18/10/2021 16:00:00,142.78,18/10/2021 16:00:00,142.8,18/10/2021 16:00:00,141.07,18/10/2021 16:00:00,141.08
19/10/2021 16:00:00,143.24,19/10/2021 16:00:00,143.66,19/10/2021 16:00:00,142.6,19/10/2021 16:00:00,143.39
20/10/2021 16:00:00,141.77,20/10/2021 16:00:00,143.55,20/10/2021 16:00:00,141.38,20/10/2021 16:00:00,143.34
21/10/2021 16:00:00,141.89,21/10/2021 16:00:00,142.16,21/10/2021 16:00:00,140.5,21/10/2021 16:00:00,141.77
22/10/2021 16:00:00,137.57,22/10/2021 16:00:00,140.58,22/10/2021 16:00:00,136.06,22/10/2021 16:00:00,139.15
25/10/2021 16:00:00,137.45,25/10/2021 16:00:00,138,25/10/2021 16:00:00,135.42,25/10/2021 16:00:00,137.55
26/10/2021 16:00:00,139.31,26/10/2021 16:00:00,140.08,26/10/2021 16:00:00,138.3,26/10/2021 16:00:00,139.26
27/10/2021 16:00:00,146.22,27/10/2021 16:00:00,148.65,27/10/2021 16:00:00,139.41,27/10/2021 16:00:00,139.41
28/10/2021 16:00:00,145.85,28/10/2021 16:00:00,147.16,28/10/2021 16:00:00,144.63,28/10/2021 16:00:00,147.13
29/10/2021 16:00:00,148.05,29/10/2021 16:00:00,148.24,29/10/2021 16:00:00,144.65,29/10/2021 16:00:00,145.08
